SalmGenRowID,FishTagID,BestEstimate,Prob1,2ndBestEstimate,Prob2,Comments
1500,2015-001CHNF,F,0.851400018,LF,0.145899996,
1501,2015-001CHNS,LF,0.511200011,F,0.488599986,
1502,2015-001CHNW,F,1,,0,
1503,2015-002CHNF,F,1,,0,
1504,2015-002CHNS,F,0.59920001,S,0.398000002,
1505,2015-003CHNF,F,0.908299983,,0,
1506,2015-003CHNS,F,0.998700023,,0,
1507,2015-004CHNF,F,0.917500019,,0,
1508,2015-004CHNS,F,0.507399976,LF,0.492500007,
1509,2015-005CHNF,F,0.980700016,,0,
1510,2015-005CHNS,F,1,,0,
1511,2015-006CHNF,F,0.993900001,,0,
1512,2015-006CHNS,F,0.954599977,,0,
1513,2015-007CHNF,F,0.999599993,,0,
1514,2015-007CHNS,F,1,,0,
1515,2015-008CHNF,F,0.99970001,,0,
1516,2015-008CHNS,LF,0.949899971,,0,
1517,2015-009CHNF,F,0.996599972,,0,
1518,2015-009CHNS,F,0.503600001,LF,0.496399999,
1519,2015-010CHNF,F,1,,0,
1520,2015-010CHNS,F,0.999100029,,0,
1521,2015-011CHNF,F,0.999800026,,0,
1522,2015-011CHNS,F,0.985899985,,0,
1523,2015-012CHNF,F,0.998300016,,0,
1524,2015-012CHNS,F,0.993600011,,0,
1525,2015-013CHNF,F,1,,0,
1526,2015-013CHNS,F,0.992699981,,0,
1527,2015-014CHNF,F,1,,0,
1528,2015-015CHNF,F,0.997900009,,0,
1529,2015-016CHNF,F,0.970399976,,0,
1530,2015-017CHNF,F,0.999899983,,0,
1531,2015-018CHNF,F,0.999599993,,0,
1532,2015-019CHNF,F,0.994199991,,0,
1533,2015-020CHNF,F,1,,0,
1534,2015-021CHNF,F,1,,0,
1535,2015-022CHNF,LF,0.530600011,F,0.469099998,
1536,2015-023CHNF,F,0.99970001,,0,
1537,2015-024CHNF,F,0.999599993,,0,
1490,2016ACHN013,F,0.576499999,LF,0.423500001,
1491,2016ACHN014,F,0.950800002,S,0.048700001,
1492,2016ACHN023,F,0.964999974,LF,0.035,
1489,2016ACHN024,F,1,,0,
1493,2016ACHN025,F,0.936800003,S,0.063199997,
1494,2016ACHN026,F,0.998700023,,0,
1495,2016ACHN027,F,0.999499977,,0,
1496,2016ACHN030,F,0.602599978,LF,0.397399992,
1497,2016ACHN031,F,0.999800026,,0,
1498,2016ACHN036,F,0.977800012,S,0.0222,
1499,2016ACHN062,F,0.995199978,,0,
1538,2016Ad_plus-F_001,F,0.908800006,,0,
1539,2016Ad_plus-F_002,F,0.896600008,LF,0.103399999,
1540,2016Ad_plus-F_003,F,0.980799973,,0,
1541,2016Ad_plus-F_004,F,1,,0,
1542,2016Ad_plus-F_005,F,0.989799976,,0,
1543,2016Ad_plus-F_006,F,1,,0,
1544,2016Ad_plus-F_013,F,1,,0,
1545,2016Ad_plus-F_014,F,0.954900026,,0,
1546,2016Ad_plus-F_015,F,0.996900022,,0,
1547,2016Ad_plus-F_016,F,0.996800005,,0,
1548,2016Ad_plus-F_017,F,0.999000013,,0,
1549,2016Ad_plus-F_018,F,0.995599985,,0,
1550,2016Ad_plus-F_019,F,0.986299992,,0,
1551,2016Ad_plus-F_020,F,1,,0,
1552,2016Ad_plus-F_021,F,0.998099983,,0,
1553,2016Ad_plus-F_037,F,0.97329998,,0,
1554,2016Ad_plus-F_038,F,0.939199984,,0,
1555,2016Ad_plus-F_039,F,0.999899983,,0,
1556,2016Ad_plus-F_040,F,0.997300029,,0,
1557,2016Ad_plus-F_041,F,0.999800026,,0,
1558,2016Ad_plus-F_042,F,0.994099975,,0,
1559,2016Ad_plus-F_043,F,0.93870002,,0,
1560,2016Ad_plus-F_044,F,0.996200025,,0,
1561,2016Ad_plus-F_045,F,0.997200012,,0,
1562,2016Ad_plus-F_046,F,0.999599993,,0,
1563,2016Ad_plus-F_047,F,0.983099997,,0,
1564,2016Ad_plus-F_048,F,0.99150002,,0,
1565,2016Ad_plus-F_049,F,0.819800019,LF,0.180199996,
1566,2016Ad_plus-F_050,F,0.815999985,LF,0.183200002,
1567,2016Ad_plus-F_051,F,0.966700017,,0,
1568,2016Ad_plus-F_052,F,0.994099975,,0,
1569,2016Ad_plus-F_053,F,0.999499977,,0,
1570,2016Ad_plus-F_054,F,0.952700019,,0,
1571,2016Ad_plus-F_055,F,0.995100021,,0,
1572,2016Ad_plus-F_056,F,0.91140002,,0,
1573,2016Ad_plus-F_057,F,0.995999992,,0,
1574,2016Ad_plus-F_058,F,0.999300003,,0,
1575,2016Ad_plus-F_059,F,0.980000019,,0,
1576,2016Ad_plus-F_060,F,0.999199986,,0,
1577,2016Ad_plus-F_061,F,0.984499991,,0,
1578,2016Ad_plus-F_062,F,0.974300027,,0,
1579,2016Ad_plus-F_063,F,0.807699978,LF,0.192300007,
1580,2016Ad_plus-F_064,F,0.918799996,,0,
1581,2016Ad_plus-F_065,F,0.996399999,,0,
1582,2016Ad_plus-F_066,F,0.995500028,,0,
1583,2016Ad_plus-F_067,F,0.9551,,0,
1584,2016Ad_plus-F_068,F,1,,0,
1585,2016Ad_plus-F_069,F,0.999300003,,0,
1586,2016Ad_plus-F_070,F,0.950399995,,0,
1587,2016Ad_plus-F_071,F,1,,0,
1588,2016Ad_plus-F_072,F,1,,0,
1589,2016Ad_plus-F_073,F,0.990199983,,0,
1590,2016Ad_plus-F_074,F,0.676999986,LF,0.296600014,
1591,2016Ad_plus-F_075,F,0.838100016,LF,0.161799997,
1592,2016Ad_plus-F_076,F,0.977699995,,0,
1593,2016Ad_plus-F_077,S,0.966499984,,0,
1594,2016Ad_plus-F_078,F,0.996599972,,0,
1595,2016Ad_plus-F_079,F,0.9921,,0,
1596,2016Ad_plus-F_080,F,1,,0,
1597,2016Ad_plus-F_081,F,0.996599972,,0,
1598,2016Ad_plus-F_082,F,0.971000016,,0,
1599,2016Ad_plus-F_083,F,0.983799994,,0,
1600,2016Ad_plus-F_084,F,0.993200004,,0,
1601,2016Ad_plus-F_085,F,0.538200021,LF,0.461800009,
1602,2016Ad_plus-F_086,F,0.899200022,LF,0.099100001,
1603,2016Ad_plus-F_087,F,1,,0,
1604,2016Ad_plus-F_088,F,0.957099974,,0,
1605,2016Ad_plus-F_089,F,0.99970001,,0,
1606,2016Ad_plus-F_090,F,0.997200012,,0,
1607,2016Ad_plus-F_091,F,0.999899983,,0,
1608,2016Ad_plus-F_092,F,0.999899983,,0,
1609,2016Ad_plus-F_093,F,1,,0,
1610,2016Ad_plus-F_094,F,0.999499977,,0,
1611,2016Ad_plus-F_095,F,0.999899983,,0,
1612,2016Ad_plus-F_096,F,0.999899983,,0,
1613,2016Ad_plus-F_097,F,0.936800003,,0,
1614,2016Ad_plus-F_098,F,1,,0,
1615,2016Ad_plus-F_099,F,0.938499987,,0,
1616,2016Ad_plus-F_100,F,0.999899983,,0,
1617,2016Ad_plus-F_101,F,0.992500007,,0,
1618,2016Ad_plus-F_102,F,1,,0,
1619,2016Ad_plus-F_103,F,0.999899983,,0,
1620,2016Ad_plus-F_104,F,1,,0,
1621,2016Ad_plus-F_105,F,0.999300003,,0,
1622,2016Ad_plus-F_106,F,0.997699976,,0,
1623,2016Ad_plus-F_107,F,0.881200016,LF,0.118799999,
1624,2016Ad_plus-F_108,LF,0.903900027,,0,
1625,2016Ad_plus-F_109,F,0.998700023,,0,
1626,2016Ad_plus-F_110,F,1,,0,
1627,2016Ad_plus-F_111,F,0.988499999,,0,
1628,2016Ad_plus-F_112,F,0.999899983,,0,
1629,2016Ad_plus-F_113,F,0.999899983,,0,
1630,2016Ad_plus-F_114,F,0.822899997,LF,0.177000001,
1631,2016Ad_plus-F_115,F,0.780799985,LF,0.2192,
1632,2016Ad_plus-F_116,F,0.733399987,S,0.25850001,
1633,2016Ad_plus-F_117,F,0.986299992,,0,
1634,2016Ad_plus-F_118,F,0.999199986,,0,
1635,2016Ad_plus-F_119,F,0.886900008,LF,0.1131,
1636,2016Ad_plus-F_120,F,0.999899983,,0,
1637,2016Ad_plus-F_121,F,0.98180002,,0,
1638,2016Ad_plus-F_122,F,0.999199986,,0,
1639,2016Ad_plus-F_123,F,0.998600006,,0,
1640,2016Ad_plus-F_124,F,0.937399983,,0,
1641,2016Ad_plus-F_125,F,0.998700023,,0,
1642,2016Ad_plus-F_126,F,0.986100018,,0,
1643,2016Ad_plus-F_127,F,0.995899975,,0,
1644,2016Ad_plus-F_128,F,0.999800026,,0,
1645,2016Ad_plus-F_129,F,0.996999979,,0,
1646,2016Ad_plus-F_130,F,0.999899983,,0,
1647,2016Ad_plus-F_131,F,0.999899983,,0,
1648,2016Ad_plus-F_132,F,0.930400014,,0,
1649,2016Ad_plus-F_133,F,1,,0,
1650,2016Ad_plus-F_134,LF,0.963100016,,0,
1651,2016Ad_plus-F_135,F,0.999199986,,0,
1652,2016Ad_plus-F_136,F,0.959399998,,0,
1653,2016Ad_plus-F_137,F,0.996699989,,0,
1654,2016Ad_plus-F_138,F,0.999499977,,0,
1655,2016Ad_plus-F_139,F,0.998199999,,0,
1656,2016Ad_plus-F_140,F,1,,0,
1657,2016Ad_plus-F_143,F,0.999499977,,0,
1658,2016Ad_plus-F_144,F,0.99059999,,0,
1659,2016Ad_plus-F_145,F,1,,0,
1660,2016Ad_plus-F_146,F,0.999100029,,0,
1661,2016Ad_plus-F_147,F,0.999899983,,0,
1662,2016Ad_plus-F_148,F,0.976700008,,0,
1663,2016Ad_plus-F_149,F,0.948099971,,0,
1664,2016Ad_plus-F_150,F,1,,0,
1665,2016Ad_plus-F_151,F,0.960300028,,0,
1666,2016Ad_plus-F_152,F,0.998000026,,0,
1667,2016Ad_plus-F_153,F,0.827799976,LF,0.172199994,
1668,2016Ad_plus-F_154,F,0.717599988,LF,0.282400012,
1669,2016Ad_plus-F_155,F,0.874499977,LF,0.125499994,
1670,2016Ad_plus-F_156,F,0.997399986,,0,
1671,2016Ad_plus-F_157,F,0.941999972,,0,
1672,2016Ad_plus-F_161,F,0.996599972,,0,
1673,2016Ad_plus-F_162,LF,0.999199986,,0,
1674,2016Ad_plus-F_163,S,0.821799994,F,0.128299996,
1675,2016Ad_plus-F_164,F,0.944100022,,0,
1676,2016Ad_plus-F_165,F,0.991599977,,0,
1677,2016Ad_plus-F_166,F,0.992500007,,0,
1678,2016Ad_plus-F_167,F,0.993900001,,0,
1679,2016Ad_plus-F_173,F,0.751600027,S,0.247799993,
1680,2016Ad_plus-F_174,F,0.999899983,,0,
1681,2016Ad_plus-F_175,F,0.99970001,,0,
1682,2016Ad_plus-F_176,F,0.998700023,,0,
1683,2016Ad_plus-F_177,F,0.927200019,,0,
1684,2016Ad_plus-F_178,F,0.840399981,LF,0.101000004,
1685,2016Ad_plus-F_179,F,0.999899983,,0,
1686,2016Ad_plus-F_180,LF,0.587800026,F,0.412200004,
1687,2016Ad_plus-F_181,F,1,,0,
1688,2016Ad_plus-F_182,F,1,,0,
1689,2016Ad_plus-F_183,F,0.973699987,,0,
1690,2016Ad_plus-F_184,F,0.885699987,LF,0.114200003,
1691,2016Ad_plus-F_185,F,0.883300006,LF,0.116700001,
1692,2016Ad_plus-F_186,F,0.538999975,LF,0.460999995,
1693,2016Ad_plus-F_187,F,0.994400024,,0,
1694,2016Ad_plus-F_188,F,0.993200004,,0,
1695,2016Ad_plus-F_189,F,0.995000005,,0,
1696,2016Ad_plus-F_190,F,0.844600022,LF,0.155399993,
1697,2016Ad_plus-F_191,F,0.871100008,LF,0.128900006,
1698,2016Ad_plus-F_192,LF,0.949299991,,0,
1699,2016Ad_plus-F_193,F,0.995999992,,0,
1700,2016Ad_plus-F_194,F,0.92869997,,0,
1701,2016Ad_plus-F_195,F,0.99970001,,0,
1702,2016Ad_plus-F_196,F,1,,0,
1703,2016Ad_plus-F_197,F,0.965399981,,0,
1704,2016Ad_plus-F_198,F,0.98089999,,0,
1705,2016Ad_plus-F_199,F,0.990499973,,0,
1706,2016Ad_plus-F_200,F,1,,0,
1707,2016Ad_plus-F_201,F,0.994799972,,0,
1708,2016Ad_plus-F_202,F,0.99940002,,0,
1709,2016Ad_plus-F_203,F,1,,0,
1710,2016Ad_plus-F_204,F,0.99180001,,0,
1711,2016Ad_plus-F_205,F,0.769900024,LF,0.230100006,
1712,2016Ad_plus-F_206,F,1,,0,
1713,2016Ad_plus-F_207,F,0.988499999,,0,
1714,2016Ad_plus-F_208,F,0.995800018,,0,
1715,2016Ad_plus-F_209,LF,0.966799974,,0,
1716,2016Ad_plus-F_210,F,0.989700019,,0,
1717,2016Ad_plus-F_211,F,0.807699978,LF,0.190599993,
1718,2016Ad_plus-F_212,LF,0.99970001,,0,
1719,2016Ad_plus-F_213,F,0.993499994,,0,
1720,2016Ad_plus-F_214,F,0.992900014,,0,
1721,2016Ad_plus-F_215,F,1,,0,
1722,2016Ad_plus-F_216,F,0.997900009,,0,
1723,2016Ad_plus-F_217,F,0.990999997,,0,
1724,2016Ad_plus-F_218,LF,0.558799982,F,0.441199988,
1725,2016Ad_plus-F_219,F,0.985899985,,0,
1726,2016Ad_plus-F_220,F,0.972500026,,0,
1727,2016Ad_plus-F_221,F,0.983099997,,0,
1728,2016Ad_plus-F_222,LF,0.811500013,F,0.188500002,
1729,2016Ad_plus-F_223,F,0.999800026,,0,
1730,2016Ad_plus-F_224,F,0.99970001,,0,
1731,2016Ad_plus-F_225,F,0.999300003,,0,
1732,2016Ad_plus-F_226,F,0.999300003,,0,
1733,2016Ad_plus-F_227,F,0.999899983,,0,
1734,2016Ad_plus-F_228,F,0.965799987,,0,
1735,2016Ad_plus-F_229,F,0.993499994,,0,
1736,2016Ad_plus-F_230,F,0.996200025,,0,
1737,2016Ad_plus-F_231,F,0.998600006,,0,
1738,2016Ad_plus-F_232,F,0.996399999,,0,
1739,2016Ad_plus-F_233,F,0.995999992,,0,
1740,2016Ad_plus-F_234,LF,0.712499976,F,0.287499994,
1741,2016Ad_plus-F_235,F,0.996500015,,0,
1742,2016Ad_plus-F_236,F,0.992500007,,0,
1743,2016Ad_plus-F_237,LF,0.588699996,F,0.411199987,
1744,2016Ad_plus-F_238,F,0.998099983,,0,
1745,2016Ad_plus-F_239,F,0.977500021,,0,
2279,2016Ad_plus-F_240,S,0.921043992,F,0.071850002,
1746,2016Ad_plus-S_002,F,0.999899983,,0,
1747,2016Ad_plus-S_003,F,0.958899975,,0,
1748,2016Ad_plus-S_004,F,0.999499977,,0,
1749,2016Ad_plus-S_005,F,0.993099988,,0,
1750,2016Ad_plus-S_006,F,0.655200005,LF,0.344799995,
1751,2016Ad_plus-S_008,F,0.978699982,,0,
1752,2016Ad_plus-S_009,F,0.999899983,,0,
1753,2016Ad_plus-W_001,S,0.948899984,,0,
1291,2017ACHN015,F,1,,0,
1292,2017ACHN020,F,0.995100021,,0,
1293,2017ACHN021,F,0.999199986,,0,
1294,2017ACHN022,F,0.924899995,,0,
1295,2017ACHN026,F,1,,0,
1296,2017ACHN027,F,1,,0,
1297,2017ACHN028,LF,0.56190002,F,0.43810001,
1755,2017ACHN030,F,1,,0,
1756,2017ACHN031,F,0.999599993,,0,
1757,2017ACHN032,LF,0.523999989,F,0.476000011,
1299,2017ACHN033,F,0.990800023,,0,
1300,2017ACHN034,F,0.914799988,LF,0.0836,
1301,2017ACHN035,F,0.996900022,,0,
1302,2017ACHN036,F,0.924099982,LF,0.075900003,
1303,2017ACHN037,F,0.998000026,,0,
1304,2017ACHN038,F,0.999899983,,0,
1305,2017ACHN039,F,0.590900004,LF,0.409099996,
1306,2017ACHN044,F,0.739600003,,0.26030001,
1316,2017ACHN046,F,0.994099975,,0,
1317,2017ACHN047,F,0.997399986,,0,
1318,2017ACHN049,F,0.996999979,,0,
1319,2017ACHN050,LF,0.827099979,F,0.172900006,
1320,2017ACHN051,F,0.769599974,LF,0.230399996,
1321,2017ACHN052,F,1,,0,
1322,2017ACHN057,F,0.996100008,,0,
1323,2017ACHN058,F,0.999899983,,0,
1324,2017ACHN059,F,0.868799984,LF,0.131099999,
1325,2017ACHN060,F,0.990400016,,0,
1326,2017ACHN061,F,0.783399999,LF,0.216600001,
1758,2017ACHN062,F,0.958299994,LF,0.038699999,
1759,2017ACHN063,F,0.996399999,,0,
1327,2017ACHN064,F,0.969900012,LF,0.030099999,
1328,2017ACHN065,F,1,,0,
1329,2017ACHN066,F,0.986599982,LF,0.0134,
1330,2017ACHN067,F,0.909699976,LF,0.090300001,
1331,2017ACHN068,F,0.907100022,LF,0.092900001,
1332,2017ACHN069,LF,0.995400012,,0,
1333,2017ACHN074,F,0.999499977,,0,
1334,2017ACHN075,F,0.999800026,,0,
1335,2017ACHN076,F,0.835699975,LF,0.164299995,
1336,2017ACHN077,F,0.984300017,LF,0.015699999,
1337,2017ACHN081,F,0.983399987,LF,0.0131,
1338,2017ACHN082,F,1,,0,
1339,2017ACHN083,LF,0.993700027,,0,
1340,2017ACHN084,F,1,,0,
1341,2017ACHN085,F,0.998899996,,0,
1342,2017ACHN086,F,0.987999976,LF,0.012,
1343,2017ACHN087,F,0.884899974,LF,0.115099996,
1344,2017ACHN088,F,0.999899983,,0,
1345,2017ACHN089,F,0.994300008,,0,
1346,2017ACHN090,F,0.999300003,,0,
1347,2017ACHN091,F,0.915000021,LF,0.085000001,
1313,2017ACHN092,F,0.995800018,,0,
1314,2017ACHN093,F,0.999899983,,0,
1315,2017ACHN094,,0.83859998,LF,0.161400005,
1307,2017ACHN095,F,0.999800026,,0,
1308,2017ACHN096,F,0.998300016,,0,
1309,2017ACHN097,F,0.994199991,,0,
1310,2017ACHN098,F,0.999800026,,0,
1311,2017ACHN099,F,1,,0,
1312,2017ACHN100,F,0.972800016,LF,0.0272,
1092,2017Ad_min-S_008,F,0.995999992,,0,"In Genetics & Dissection log, fish labeled as ""2017Ad_plus-S_179"""
327,2017Ad_minus-F_002,F,0.563799977,LF,0.436199993,
328,2017Ad_minus-F_014,F,0.986899972,LF,0.0131,
186,2017Ad_minus-W_002,W,1,,0,
1093,2017Ad_plus-F_001,F,0.736699998,LF,0.263300002,
1094,2017Ad_plus-F_002,F,0.949999988,LF,0.050000001,
1217,2017Ad_plus-F_003,S,0.975700021,F,0.0243,
1095,2017Ad_plus-F_004,F,0.999899983,,0,
1096,2017Ad_plus-F_005,F,0.771300018,LF,0.228599995,
1097,2017Ad_plus-F_006,F,0.99849999,,,
1098,2017Ad_plus-F_007,F,0.998399973,,,
1099,2017Ad_plus-F_008,F,0.93870002,S,0.060699999,
1100,2017Ad_plus-F_009,F,0.887600005,LF,0.112300001,
1101,2017Ad_plus-F_010,F,0.913200021,LF,0.086599998,
1102,2017Ad_plus-F_011,F,0.645500004,S,0.354499996,
1103,2017Ad_plus-F_012,F,0.787299991,LF,0.212699994,
1104,2017Ad_plus-F_013,F,0.779600024,S,0.216700003,
1105,2017Ad_plus-F_014,F,0.784200013,S,0.213,
1106,2017Ad_plus-F_015,F,0.954599977,LF,0.0451,
1107,2017Ad_plus-F_016,F,0.998199999,,,
1108,2017Ad_plus-F_017,F,0.998099983,,,
1109,2017Ad_plus-F_018,F,0.996500015,,,
1110,2017Ad_plus-F_019,F,0.93900001,LF,0.061000001,
1111,2017Ad_plus-F_020,F,0.992999971,,,
1112,2017Ad_plus-F_021,F,0.781000018,LF,0.213499993,
1204,2017Ad_plus-F_022,LF,0.853799999,F,0.146200001,
1113,2017Ad_plus-F_023,F,0.991299987,,0,
1114,2017Ad_plus-F_024,F,0.999899983,,0,
1115,2017Ad_plus-F_025,F,0.999599993,,0,
1116,2017Ad_plus-F_026,F,0.99970001,,0,
1117,2017Ad_plus-F_027,,,,0,
1118,2017Ad_plus-F_028,F,0.549899995,LF,0.449999988,
1119,2017Ad_plus-F_029,F,0.92049998,LF,0.056499999,3rd: S. Prob: 0.0231
1120,2017Ad_plus-F_030,F,0.997300029,,0,
1121,2017Ad_plus-F_031,F,0.999199986,,0,
873,2017Ad_plus-F_032,F,0.988900006,LF,0.0072,
874,2017Ad_plus-F_033,F,0.941999972,LF,0.057999998,
875,2017Ad_plus-F_034,F,0.999499977,,0,
251,2017Ad_plus-F_035,F,0.999899983,,0,
876,2017Ad_plus-F_036,F,0.665499985,S,0.319599986,3rd: LF. Prob: .0149
290,2017Ad_plus-F_037,F,0.999800026,,0,
877,2017Ad_plus-F_038,LF,0.662100017,F,0.337900013,
878,2017Ad_plus-F_039,F,0.998600006,,0,
879,2017Ad_plus-F_040,F,0.944000006,S,0.056000002,
880,2017Ad_plus-F_041,F,0.945599973,LF,0.054400001,
881,2017Ad_plus-F_042,LF,0.895299971,F,0.104699999,
882,2017Ad_plus-F_043,F,0.999199986,,0,
883,2017Ad_plus-F_044,S,0.861899972,F,0.137799993,
884,2017Ad_plus-F_045,F,0.986599982,S,0.0133,
252,2017Ad_plus-F_046,F,0.999899983,,0,
885,2017Ad_plus-F_047,F,0.783999979,LF,0.216000006,
187,2017Ad_plus-F_048,F,0.999100029,,0,
322,2017Ad_plus-F_049,F,0.99970001,,0,
886,2017Ad_plus-F_050,F,1,,0,
887,2017Ad_plus-F_051,F,0.974099994,LF,0.025900001,
323,2017Ad_plus-F_052,F,0.99970001,,0,
188,2017Ad_plus-F_053,F,1,,0,
253,2017Ad_plus-F_054,F,0.999899983,,0,
888,2017Ad_plus-F_055,F,0.980300009,LF,0.018300001,
189,2017Ad_plus-F_056,F,1,,0,
889,2017Ad_plus-F_057,S,0.547699988,F,0.451900005,
324,2017Ad_plus-F_058,F,0.99970001,,0,
890,2017Ad_plus-F_059,F,0.993399978,,0,
891,2017Ad_plus-F_060,F,0.999599993,,0,
892,2017Ad_plus-F_061,F,0.965399981,S,0.033300001,
893,2017Ad_plus-F_062,F,0.993600011,,0,
894,2017Ad_plus-F_063,F,0.993600011,,0,
895,2017Ad_plus-F_064,S,0.436500013,F,0.424299985,3rd: LF. Prob: .1393
896,2017Ad_plus-F_065,F,0.858099997,LF,0.140699998,
897,2017Ad_plus-F_066,F,0.662999988,LF,0.337000012,
898,2017Ad_plus-F_067,S,0.912500024,LF,0.066100001,3rd: F. Prob: .0214
1088,2017Ad_plus-F_068,F,0.982599974,LF,0.0166,
1089,2017Ad_plus-F_069,F,0.997300029,,0,
1090,2017Ad_plus-F_070,F,0.99879998,,0,
1091,2017Ad_plus-F_071,F,0.921299994,LF,0.078699999,
899,2017Ad_plus-F_072,F,0.999000013,,0,
900,2017Ad_plus-F_073,F,0.998700023,,0,
907,2017Ad_plus-F_074,F,0.975700021,LF,0.0243,
906,2017Ad_plus-F_075,F,0.997099996,,,
905,2017Ad_plus-F_076,F,0.997200012,,,
904,2017Ad_plus-F_077,F,0.9824,LF,0.0176,
903,2017Ad_plus-F_078,F,0.922999978,S,0.050799999,
902,2017Ad_plus-F_079,,0,,0,
901,2017Ad_plus-F_080,F,0.998300016,,0,
291,2017Ad_plus-F_081,F,0.99970001,,0,
292,2017Ad_plus-F_082,F,0.99970001,,0,
329,2017Ad_plus-F_083,F,0.998700023,,0,
330,2017Ad_plus-F_084,F,0.692200005,LF,0.307799995,
331,2017Ad_plus-F_085,F,0.993499994,,0,
332,2017Ad_plus-F_086,F,0.984600008,LF,0.0154,
2,2017Ad_plus-F_087,S,1,,0,
1205,2017Ad_plus-F_088,LF,0.916999996,F,0.082999997,
1122,2017Ad_plus-F_089,F,0.999599993,,0,
333,2017Ad_plus-F_090,F,0.997099996,,0,
254,2017Ad_plus-F_091,F,0.999800026,,0,
334,2017Ad_plus-F_092,F,0.996299982,,0,
335,2017Ad_plus-F_093,F,0.575200021,LF,0.424800009,
336,2017Ad_plus-F_094,F,0.998000026,,0,
337,2017Ad_plus-F_095,F,0.95450002,LF,0.045499999,
338,2017Ad_plus-F_096,LF,0.993099988,,0,
339,2017Ad_plus-F_097,F,0.985499978,S,0.0137,
190,2017Ad_plus-F_098,F,0.999899983,,0,
340,2017Ad_plus-F_099,F,0.966600001,LF,0.033199999,
1206,2017Ad_plus-F_100,LF,0.692499995,F,0.307500005,
341,2017Ad_plus-F_101,F,0.809199989,LF,0.190699995,
342,2017Ad_plus-F_102,F,0.999499977,,0,
191,2017Ad_plus-F_103,F,0.999899983,,0,
343,2017Ad_plus-F_104,F,0.943499982,LF,0.056299999,
344,2017Ad_plus-F_105,F,0.995299995,,0,
345,2017Ad_plus-F_106,F,0.972899973,LF,0.020400001,
346,2017Ad_plus-F_107,F,0.994899988,,0,
347,2017Ad_plus-F_108,F,0.999199986,,0,
348,2017Ad_plus-F_109,F,0.965499997,LF,0.034499999,
349,2017Ad_plus-F_110,F,0.987800002,LF,0.0087,
1207,2017Ad_plus-F_1105,LF,0.75059998,F,0.249400005,
1208,2017Ad_plus-F_1106,LF,0.98119998,F,0.0187,
1123,2017Ad_plus-F_1107,F,0.975000024,LF,0.025,
1077,2017Ad_plus-F_1108,F,0.999300003,,0,
192,2017Ad_plus-F_1109,F,0.999899983,,0,
350,2017Ad_plus-F_111,F,0.963999987,LF,0.0359,
293,2017Ad_plus-F_1110,F,0.99970001,,0,
1124,2017Ad_plus-F_1111,F,1,,0,
351,2017Ad_plus-F_1112,LF,0.53640002,F,0.46360001,
352,2017Ad_plus-F_1113,F,0.998300016,,0,
353,2017Ad_plus-F_1114,F,0.989300013,LF,0.0105,
255,2017Ad_plus-F_1115,F,0.999800026,,0,
1125,2017Ad_plus-F_1116,F,0.999300003,,0,
3,2017Ad_plus-F_1117,F,1,,0,
294,2017Ad_plus-F_1118,F,0.99970001,,0,
4,2017Ad_plus-F_1119,F,1,,0,
256,2017Ad_plus-F_112,F,0.999800026,,0,
5,2017Ad_plus-F_1120,F,1,,0,
354,2017Ad_plus-F_1121,F,0.99940002,,0,
355,2017Ad_plus-F_1122,F,0.972899973,LF,0.027100001,
356,2017Ad_plus-F_1123,F,0.955200016,LF,0.0447,
357,2017Ad_plus-F_1124,F,0.99940002,,0,
358,2017Ad_plus-F_1125,F,0.911199987,LF,0.088799998,
295,2017Ad_plus-F_1126,F,0.99970001,,0,
193,2017Ad_plus-F_1127,F,0.999899983,,0,
359,2017Ad_plus-F_1128,F,0.997399986,,0,
360,2017Ad_plus-F_1129,F,0.993799984,,0,
361,2017Ad_plus-F_113,F,0.95599997,LF,0.044,
362,2017Ad_plus-F_1130,F,0.981400013,LF,0.0186,
257,2017Ad_plus-F_1131,F,0.999800026,,0,
363,2017Ad_plus-F_1132,S,0.905799985,F,0.093599997,
1,2017Ad_plus-F_1133,F,1,,0,
364,2017Ad_plus-F_1134,F,0.992799997,,0,
365,2017Ad_plus-F_1135,F,0.99879998,,0,
366,2017Ad_plus-F_1136,F,0.999199986,,0,
1126,2017Ad_plus-F_1137,F,0.997900009,,0,
367,2017Ad_plus-F_114,F,0.999100029,,0,
368,2017Ad_plus-F_115,F,0.999300003,,0,
369,2017Ad_plus-F_116,F,0.999499977,,0,
6,2017Ad_plus-F_117,F,1,,0,
7,2017Ad_plus-F_118,F,1,,0,
370,2017Ad_plus-F_119,F,0.999000013,,0,
371,2017Ad_plus-F_1199,LF,0.992900014,,0,
325,2017Ad_plus-F_120,F,0.999599993,,0,
1127,2017Ad_plus-F_1200,F,0.998300016,,0,
372,2017Ad_plus-F_1201,F,0.995400012,,0,
8,2017Ad_plus-F_1202,F,1,,0,
373,2017Ad_plus-F_1203,F,0.999199986,,0,
326,2017Ad_plus-F_1204,F,0.999599993,,0,
374,2017Ad_plus-F_1205,F,0.980700016,S,0.019200001,
375,2017Ad_plus-F_1206,F,0.999000013,,0,
376,2017Ad_plus-F_1207,F,0.997900009,,0,
9,2017Ad_plus-F_1208,F,1,,0,
377,2017Ad_plus-F_1209,F,0.982500017,LF,0.0151,
194,2017Ad_plus-F_121,F,0.999899983,,0,
378,2017Ad_plus-F_1210,F,0.985700011,LF,0.014,
